installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,zip_code,city,state,third_party_owned,self_installed,azimuth_1,module_quantity_1,additional_modules,BIPV_module_1,bifacial_module_1,lnameplate_capacity_module_1,nameplate_capacity_module_1,efficiency_module_1,inverter_quantity_1,additional_inverters,micro_inverter_1,built_in_meter_inverter_1,output_capacity_inverter_1,DC_optimizer,inverter_loading_ratio,state_id,lzip_code_id,zip_code_id,lzip_income,zip_income
2-Aug-18,1.12,13.28,4.67816315,47661,0,1,RES,0,0,2445,Brookline,MA,0,0,132,27,0,0,0,2.562292864,365,0.19198401,1,0,0,1,9.94,1,1.336016097,,4.437909036,27410,6.501484717,3173107
27-Mar-18,0.51,3.25,4.221153322,16640,0,1,RES,0,0,95123,SAN JOSE,CA,0,0,180,10,0,0,0,2.511883361,325,0.19411445,1,0,0,1,2.962,1,1.0972316,,4.437893191,27409,6.501446119,3172825
19-Feb-18,0.8,6.365,4.422704717,26467,0,1,RES,0,0,95123,SAN JOSE,CA,0,0,180,19,0,0,0,2.525044807,335,0.205395463,19,0,1,0,0.32,0,1.046875,,4.437893191,27409,6.501446119,3172825
2-Jul-18,0.74,5.51,4.565280978,36752,0,1,RES,0,0,95123,SAN JOSE,CA,0,0,180,19,0,0,0,2.462397998,290,0.177532905,19,0,1,0,0.23,0,1.260869565,,4.437893191,27409,6.501446119,3172825
26-Jul-17,1.06,11.52,4.641236076,43776,0,1,RES,0,0,11758,Massapequa,NY,0,0,-1,36,-1,0,0,2.505149978,320,0.185453492,1,-1,0,1,9.94,1,1.158953722,,4.437845653,27406,6.49859296,3152049
11-Dec-17,0.65,4.5,4.2383347,17311.5,0,1,RES,0,0,1810,Andover,MA,1,0,166,15,0,0,0,2.477121255,300,0.186335404,1,0,0,1,3.99,1,1.127819549,,4.437813959,27404,6.494844324,3124959
4-Dec-18,0.88,7.56,4.411232372,25777,0,1,RES,0,0,92886,YORBA LINDA,CA,0,0,180,21,0,0,0,2.556302501,360,0.220723483,21,0,1,0,0.32,0,1.125,,4.437798111,27403,6.49439506,3121728
9-Jan-17,0.78,5.985,4.439332694,27500,0,1,RES,0,0,92886,YORBA LINDA,CA,0,0,220,21,0,0,0,2.447158031,280,0.166997182,1,0,0,1,6.046,1,0.989910685,,4.437798111,27403,6.49439506,3121728
25-Apr-17,0.81,6.48,4.523317161,33367,0,1,RES,0,0,92886,YORBA LINDA,CA,0,0,250,9,0,0,0,2.556302501,360,0.220762194,9,0,1,0,0.32,0,2.25,,4.437798111,27403,6.49439506,3121728
11-Oct-17,1.07,11.88,4.635989425,43250.33,0,1,RES,0,0,92886,YORBA LINDA,CA,0,0,90,4,0,0,0,2.51851394,330,0.200157214,1,0,0,1,9.94,1,1.195171026,,4.437798111,27403,6.49439506,3121728
7-Mar-18,1.16,14.455,4.691752405,49175.91,0,1,RES,0,0,92886,YORBA LINDA,CA,1,0,330,11,0,0,0,2.469822016,295,0.176646707,2,0,0,1,7.616,1,0.948988971,,4.437798111,27403,6.49439506,3121728
19-Jul-18,0.63,4.27,4.269162565,18585,0,1,RES,0,0,91362,THOUSAND OAKS,CA,0,0,270,14,0,0,0,2.484299839,305,0.18815546,14,0,1,0,0.24,0,1.270833333,,4.437782262,27402,6.494384904,3121655
5-Sep-17,0.84,6.9,4.354031566,22596,0,1,RES,0,0,91362,THOUSAND OAKS,CA,0,0,216,23,0,0,0,2.477121255,300,0.186335404,1,0,0,1,6.046,1,1.141250413,,4.437782262,27402,6.494384904,3121655
24-Jul-18,1.05,11.22,4.602059991,40000,0,1,RES,0,0,91362,WESTLAKE VILLAGE,CA,0,0,180,34,0,0,0,2.525044807,335,0.200598802,1,0,0,0,9.994,1,1.122673604,,4.437782262,27402,6.494384904,3121655
12-Nov-18,0.64,4.34,4.145289659,13973,0,1,RES,0,0,92009,CARLSBAD,CA,0,0,252,14,0,0,0,2.491361694,310,0.190184049,1,0,0,1,3.747,1,1.158259941,,4.43770301,27397,6.491895828,3103815
4-Apr-18,0.72,5.28,4.246030551,17621,0,1,RES,1,0,92009,RANCHO LA COSTA,CA,0,0,217,16,0,0,0,2.51851394,330,0.200157214,1,0,0,1,7.625,1,0.692459016,,4.43770301,27397,6.491895828,3103815
27-Nov-17,0.74,5.52,4.401348836,25197,0,1,RES,0,0,92009,RANCHO LA COSTA,CA,0,0,235,16,0,0,0,2.537819095,345,0.211526671,16,0,1,0,0.32,0,1.078125,,4.43770301,27397,6.491895828,3103815
31-Oct-17,0.84,6.84,4.462278176,28992,0,1,RES,0,0,92009,CARLSBAD,CA,0,0,180,19,0,0,0,2.556302501,360,0.215146299,1,0,0,1,6.046,1,1.131326497,,4.43770301,27397,6.491895828,3103815
13-Oct-17,1.13,13.4,4.756263261,57051,0,1,RES,0,0,92009,CARLSBAD,CA,1,0,51,40,0,0,0,2.525044807,335,0.203189899,1,0,0,1,11.39,1,1.176470588,,4.43770301,27397,6.491895828,3103815
12-Feb-18,1.09,12.35,4.765221366,58240,0,1,RES,0,0,92009,CARLSBAD,CA,0,0,268,38,0,0,0,2.511883361,325,0.19411445,2,0,0,1,5.2,0,1.1875,,4.43770301,27397,6.491895828,3103815
11-May-17,0.81,6.4,4.400365273,25140,0,1,RES,0,0,2138,Cambridge,MA,0,0,180,20,0,0,0,2.562292864,365,0.19198401,1,0,0,1,6.046,1,1.058551108,,4.437592032,27390,6.488256622,3077915
1-Mar-18,1.01,10.2,3.531478917,3400,0,1,RES,0,0,95037,MORGAN HILL,CA,1,0,63,34,0,0,0,2.477121255,300,0.183284457,34,0,1,0,0.23,0,1.304347826,,4.437544462,27387,6.485727103,3060040
21-Feb-17,0.18,1.53,3.77815125,6000,0,1,RES,0,0,95037,MORGAN HILL,CA,0,0,145,6,0,0,0,2.40654018,255,0.16464519,6,0,1,0,0.24,0,1.0625,,4.437544462,27387,6.485727103,3060040
4-Jun-18,0.31,2.065,3.89203892,7799,3.154728207,1428,RES,0,0,95037,Morgan Hill,CA,0,0,135,7,0,0,0,2.469822016,295,0.184490306,7,0,1,0,0.28,0,1.053571429,,4.437544462,27387,6.485727103,3060040
11-Apr-17,0.75,5.6,4.204119983,16000,0,1,RES,0,0,95037,MORGAN HILL,CA,0,0,234,20,0,0,0,2.447158031,280,0.151201866,1,0,0,1,6.046,1,0.92623222,,4.437544462,27387,6.485727103,3060040
4-May-17,0.74,5.51,4.45042156,28211.2,0,1,RES,0,0,95037,MORGAN HILL,CA,0,0,231,19,0,0,0,2.462397998,290,0.177174976,1,0,0,1,5,0,1.102,,4.437544462,27387,6.485727103,3060040
15-Sep-17,0.71,5.1,4.615213335,41230,0,1,RES,0,0,95037,MORGAN HILL,CA,1,0,285,17,0,0,0,2.477121255,300,0.183284457,1,0,0,1,4.2,0,1.214285714,,4.437544462,27387,6.485727103,3060040
1-Jan-18,0.92,8.4,4.674631538,47275,0,1,RES,0,0,95747,ROSEVILLE,CA,0,0,180,30,0,0,0,2.447158031,280,0.171794318,30,0,1,0,0.24,0,1.166666667,,4.437481026,27383,6.482186598,3035195
7-Sep-17,0.74,5.5,4.273001272,18750,0,1,RES,0,0,2043,Hingham,MA,0,0,158,20,0,0,0,2.439332694,275,0.165165165,20,0,1,0,0.23,0,1.195652174,,4.437385856,27377,6.480542722,3023728
27-Mar-17,0.82,6.6,4.386422801,24345.73,0,1,RES,0,1,2043,Hingham,MA,0,0,92,22,0,0,0,2.477121255,300,0.191082803,22,0,1,0,0.24,0,1.25,,4.437385856,27377,6.480542722,3023728
12-Oct-17,0.93,8.58,4.463146137,29050,0,1,RES,0,0,2043,Hingham,MA,0,0,120,26,0,0,0,2.51851394,330,0.200157214,1,0,0,1,7.625,1,1.125245902,,4.437385856,27377,6.480542722,3023728
28-Jun-18,0.8,6.365,4.525614849,33544,0,1,RES,0,0,94402,SAN MATEO,CA,0,0,191,19,0,0,0,2.525044807,335,0.205395463,19,0,1,0,0.32,0,1.046875,,4.437369992,27376,6.480372775,3022545
20-Oct-17,0.55,3.54,4.258273223,18124.8,0,1,RES,0,0,94080,SOUTH SAN FRANCISCO,CA,0,0,260,12,0,0,0,2.469822016,295,0.180229717,1,0,0,1,3,0,1.18,,4.437338263,27374,6.479576462,3017008
30-Jan-17,1,10.08,4.636186895,43270,0,1,RES,0,0,92648,HUNTINGTON BEACH,CA,0,0,180,28,0,0,0,2.556302501,360,0.220762194,28,0,1,0,0.32,0,1.125,,4.437274797,27370,6.478365173,3008605
21-Dec-18,0.67,4.725,4.383671774,24192,0,1,RES,0,0,94404,FOSTER CITY,CA,0,0,260,15,0,0,0,2.498310554,315,0.196875,1,0,0,1,5.2,0,0.908653846,,4.43725893,27369,6.47793884,3005653
2-Mar-18,0.73,5.4,3.255272505,1800,0,1,RES,0,0,94587,UNION CITY,CA,1,0,243,18,0,0,0,2.477121255,300,0.183284457,18,0,1,0,0.23,0,1.304347826,,4.437211323,27366,6.476855675,2998166
21-Feb-18,0.63,4.275,4.2240117,16749.88,0,1,RES,0,0,94587,UNION CITY,CA,0,0,132,15,0,0,0,2.45484486,285,0.175925926,1,0,0,0,3.6,0,1.1875,,4.437211323,27366,6.476855675,2998166
3-Aug-17,0.56,3.6,4.265572462,18432,0,1,RES,0,0,94587,UNION CITY,CA,0,0,173,12,0,0,0,2.477121255,300,0.183284457,1,0,0,1,3,0,1.2,,4.437211323,27366,6.476855675,2998166
15-Nov-18,0.72,5.2,4.425273305,26624,0,1,RES,0,0,94587,UNION CITY,CA,0,0,207,16,0,0,0,2.511883361,325,0.19411445,1,0,0,1,5.2,0,1,,4.437211323,27366,6.476855675,2998166
28-Feb-17,0.76,5.78,4.176525337,15015,3.452553063,2835,RES,0,0,10314,Staten Island,NY,1,0,-1,21,-1,0,0,2.439332694,275,0.16965004,21,-1,1,0,0.24,0,1.146825397,,4.437195452,27365,6.476659064,2996809
2-May-17,0.59,3.92,4.237166583,17265,3.438858659,2747,RES,1,0,10314,Staten Island,NY,1,0,-1,12,-1,0,0,2.514547753,327,0.200525659,1,-1,0,1,3,0,1.306666667,,4.437195452,27365,6.476659064,2996809
13-Jul-17,0.67,4.68,4.28829395,19422,3.272305844,1872,RES,0,0,10314,Staten Island,NY,1,0,-1,13,-1,0,0,2.556302501,360,0.220762194,13,-1,1,0,0.32,0,1.125,,4.437195452,27365,6.476659064,2996809
16-Nov-18,0.75,5.61,4.316201069,20711,3.106870544,1279,RES,0,0,10314,Staten Island,NY,1,0,-1,17,-1,0,0,2.51851394,330,0.200157214,1,-1,0,1,5,0,1.122,,4.437195452,27365,6.476659064,2996809
9-Jan-17,0.94,8.78,4.481614592,30312,3.545307116,3510,RES,0,0,10314,Staten Island,NY,0,0,-1,27,-1,0,0,2.525044807,335,0.200598802,1,-1,0,1,7.625,1,1.15147541,,4.437195452,27365,6.476659064,2996809
15-Mar-17,0.56,3.6,4.493184701,31130.4,3.254789687,1798,RES,0,0,10314,Staten Island,NY,0,0,-1,11,-1,0,0,2.514547753,327,0.200525659,11,-1,1,0,0.32,0,1.022727273,,4.437195452,27365,6.476659064,2996809
21-Sep-17,0.93,8.51,4.509457915,32319,3.531734309,3402,RES,0,0,10314,Staten Island,NY,0,0,-1,27,-1,0,0,2.498310554,315,0.198412698,1,-1,0,1,7.625,1,1.116065574,,4.437195452,27365,6.476659064,2996809
25-Sep-18,0.99,9.72,4.644722118,44128.8,3.46478752,2916,RES,0,0,10314,Staten Island,NY,1,0,-1,27,-1,0,0,2.556302501,360,0.220723483,27,-1,1,0,0.32,0,1.125,,4.437195452,27365,6.476659064,2996809
13-Feb-17,1.03,10.71,4.741592763,55156,3.631849462,4284,RES,0,0,10314,Staten Island,NY,0,0,-1,34,-1,0,0,2.498310554,315,0.198412698,34,-1,1,0,0.27,0,1.166666667,,4.437195452,27365,6.476659064,2996809
4-May-17,0.64,4.34,4.337457464,21749.91,0,1,RES,0,0,95129,SAN JOSE,CA,1,0,212,14,0,0,0,2.491361694,310,0.195263291,1,0,0,1,3.747,1,1.158259941,,4.437147839,27362,6.475091112,2986009
14-May-18,0.66,4.62,4.340424284,21899,0,1,RES,0,0,95129,SAN JOSE,CA,0,0,182,14,0,0,0,2.525044807,335,0.200598802,1,0,0,1,3.747,1,1.232986389,,4.437147839,27362,6.475091112,2986009
5-Mar-18,0.95,9,4.66351247,46080,0,1,RES,0,0,95129,SAN JOSE,CA,1,0,200,30,0,0,0,2.477121255,300,0.183284457,1,0,0,1,7.616,1,1.181722689,,4.437147839,27362,6.475091112,2986009
15-Dec-17,0.54,3.445,3.898589169,7917.52,2.906335042,806,RES,0,0,93065,Simi Valley,CA,0,0,175,13,0,0,0,2.423245874,265,0.161909184,13,0,1,0,0.23,0,1.152173913,,4.437004965,27353,6.470119884,2952024
22-Aug-17,0.45,2.8,4.009390974,10218.59,0,1,RES,0,0,93065,SIMI VALLEY,CA,1,0,235,10,0,0,0,2.447158031,280,0.172734586,10,0,1,0,0.24,0,1.166666667,,4.437004965,27353,6.470119884,2952024
6-Mar-17,0.51,3.27,4.188140699,15422,0,1,RES,0,0,93065,SIMI VALLEY,CA,1,0,226,10,0,0,0,2.514547753,327,0.200525659,10,0,1,0,0.32,0,1.021875,,4.437004965,27353,6.470119884,2952024
28-Aug-18,0.97,9.24,4.430784318,26964,0,1,RES,0,0,93065,SIMI VALLEY,CA,0,0,150,20,0,0,0,2.525044807,335,0.200598802,28,0,1,0,0.315,0,1.047619048,,4.437004965,27353,6.470119884,2952024
13-Aug-18,0.93,8.54,4.515807635,32795,0,1,RES,0,0,93065,SIMI VALLEY,CA,0,0,180,28,0,0,0,2.484299839,305,0.18815546,28,0,1,0,0.24,0,1.270833333,,4.437004965,27353,6.470119884,2952024
16-Nov-18,1.13,13.57,4.85849148,72192.4,0,1,RES,0,0,93065,SIMI VALLEY,CA,1,0,270,26,0,0,0,2.469822016,295,0.191588797,1,0,0,1,11.39,1,1.191395961,,4.437004965,27353,6.470119884,2952024
5-Oct-18,0.8,6.27,4.313149831,20566,0,1,RES,0,0,91011,LA CANADA,CA,0,0,180,19,0,0,0,2.525044807,335,0.200598802,19,0,1,0,0.315,0,1.047619048,,4.436925571,27348,6.469019818,2944556
5-Jan-17,0.78,6.08,4.400313445,25137,0,1,RES,0,0,92620,IRVINE,CA,0,0,226,19,0,0,0,2.505149978,320,0.185453492,1,0,0,1,5.052,1,1.203483769,,4.436877928,27345,6.468371703,2940165
6-Jun-18,0.52,3.3,4,10000,0,1,RES,0,0,92592,TEMECULA,CA,0,0,245,10,0,0,0,2.525044807,335,0.200598802,1,0,0,1,2.962,1,1.114112086,,4.43670319,27334,6.463669516,2908503
3-Feb-17,0.94,8.8,4.219767845,16587,0,1,RES,0,0,92592,TEMECULA,CA,1,0,239,4,0,0,0,2.439332694,275,0.173299631,1,0,0,1,7.625,1,1.154098361,,4.43670319,27334,6.463669516,2908503
26-Sep-18,0.95,8.99,4.307496038,20300,0,1,RES,0,0,92592,TEMECULA,CA,0,0,156,31,0,0,0,2.462397998,290,0.172961367,1,0,0,1,7.616,1,1.180409664,,4.43670319,27334,6.463669516,2908503
20-Mar-17,0.8,6.36,4.432866715,27093.6,0,1,RES,0,0,92592,TEMECULA,CA,1,0,161,11,0,0,0,2.423245874,265,0.172105191,1,0,0,1,7.625,1,0.834098361,,4.43670319,27334,6.463669516,2908503
10-Jan-18,0.99,9.715,4.508529719,32250,0,1,RES,0,0,92592,TEMECULA,CA,0,0,225,29,0,0,0,2.525044807,335,0.203189899,29,0,1,0,0.28,0,1.196428571,,4.43670319,27334,6.463669516,2908503
2-May-17,0.95,8.96,4.511883361,32500,0,1,RES,0,0,92592,TEMECULA,CA,0,0,228,32,0,0,0,2.447158031,280,0.172108576,32,0,1,0,0.24,0,1.166666667,,4.43670319,27334,6.463669516,2908503
27-Jun-18,1.07,11.725,4.578306773,37871,0,1,RES,0,0,92592,TEMECULA,CA,0,0,225,35,0,0,0,2.525044807,335,0.205395463,35,0,1,0,0.32,0,1.046875,,4.43670319,27334,6.463669516,2908503
27-Oct-17,0.81,6.48,4.587935349,38720,0,1,RES,0,0,92592,TEMECULA,CA,0,0,178,18,0,0,0,2.556302501,360,0.220762194,18,0,1,0,0.32,0,1.125,,4.43670319,27334,6.463669516,2908503
29-May-18,0.93,8.45,4.63612667,43264,0,1,RES,0,0,92592,TEMECULA,CA,0,0,166,26,0,0,0,2.511883361,325,0.19411445,1,0,0,1,7.616,1,1.109506303,,4.43670319,27334,6.463669516,2908503
27-Apr-17,1.07,11.88,4.754822131,56862,0,1,RES,0,0,92592,TEMECULA,CA,0,0,216,33,0,0,0,2.556302501,360,0.220762194,33,0,1,0,0.32,0,1.125,,4.43670319,27334,6.463669516,2908503
13-Jun-18,1.14,13.8,4.892094603,78000,0,1,RES,1,1,92592,TEMECULA,CA,0,0,120,46,0,0,0,2.477121255,300,0.183293416,2,0,0,1,7,0,0.985714286,,4.43670319,27334,6.463669516,2908503
3-Oct-18,0.73,5.4,4.380753771,24030,3.209515015,1620,RES,0,0,11234,Brooklyn,NY,1,0,-1,15,-1,0,0,2.556302501,360,0.220723483,15,-1,1,0,0.32,0,1.125,,4.436576064,27326,6.460441368,2886964
