installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income,zip_income1
7/22/2021,0.845363747,7.004284,4.337459,21750,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
12/6/2022,0.924279286,8.4,4.498311,31500,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
4/22/2021,0.79761373,6.275,4.503569,31883.75,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
########,1.08350262,12.12,4.772182,59181,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
1/11/2021,1.087781418,12.24,4.797051,62668.8,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
2/2/2022,1.07114529,11.78,4.810273,64606,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
7/25/2022,1.119750624,13.175,4.862823,72916.07,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
########,1.199096656,15.816,4.863606,73047.64,0,1,94566,PLEASANTON,CA,4.440216176,27556,6.639661168,4361754,4361.754
########,0.57921178,3.795,4.201261,15895,0,1,94117,SAN FRANCISCO,CA,4.440200415,27555,6.638565127,4350760,4350.76
6/23/2022,0.779596491,6.02,4.22628,16837.6,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
12/2/2021,0.664171705,4.615,4.28921,19463,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.643452676,4.4,4.289812,19490,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.748188027,5.6,4.337459,21750,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.819543936,6.6,4.436035,27292,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,1.120573931,13.2,4.43764,27393,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.766412847,5.84,4.465383,29200,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
6/7/2022,0.974511693,9.43,4.482874,30400,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,1.084933575,12.16,4.518514,33000,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
11/9/2022,0.880813592,7.6,4.521321,33214,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
4/25/2022,0.748188027,5.6,4.521792,33250,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
8/3/2022,0.857332496,7.2,4.540592,34721,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
3/2/2021,0.838849091,6.9,4.582631,38250,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
7/26/2021,0.792741786,6.205,4.606381,40400,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.912487761,8.175,4.652855,44963,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.766412847,5.84,4.714531,51824,0,1,92677,LAGUNA NIGUEL,CA,4.44015313,27552,6.636305715,4328184,4328.184
########,0.853698212,7.14,4.156852,14350,3,1000,20815,-1,MD,4.440121603,27550,6.634904704,4314244,4314.244
########,0.862727528,7.29,4.304297,20151,3,1000,20815,-1,MD,4.440121603,27550,6.634904704,4314244,4314.244
8/5/2022,0.681241237,4.8,4.07529,11892.96,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
7/14/2021,0.515873844,3.28,4.101335,12628,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.716003344,5.2,4.210211,16226,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
11/4/2021,0.598209454,3.964692,4.217487,16500.13,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,-0.474258288,0.335538,4.245192,17587,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.880813592,7.6,4.276332,18894.36,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.873901598,7.48,4.342423,22000,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.676236217,4.745,4.376376,23789,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
4/28/2022,0.717670503,5.22,4.38364,24190.24,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
2/5/2021,0.769820258,5.886,4.398546,25034.88,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.903089987,8,4.43927,27496.02,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.766412847,5.84,4.471232,29595.95,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.857332496,7.2,4.474216,29800,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,1.203576775,15.98,4.550228,35500,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
5/5/2021,0.954242509,9,4.554877,35882,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
########,0.88536122,7.68,4.562556,36522.09,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
6/27/2022,1.073351702,11.84,4.580925,38100,0,1,94583,SAN RAMON,CA,4.440074309,27547,6.626678123,4233291,4233.291
6/29/2021,0.610660163,4.08,3.969602,9324,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.610660163,4.08,3.969629,9324.58,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
7/13/2022,0.643452676,4.4,4.003973,10091.89,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
11/1/2022,0.579783597,3.8,4.111263,12920,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.7355989,5.44,4.119421,13165,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.556302501,3.6,4.136086,13680,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.60368555,4.015,4.210851,16249.91,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.617000341,4.14,4.216155,16449.6,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.531478917,3.4,4.219725,16585.37,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
8/5/2022,0.669781615,4.675,4.307689,20309,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.666517981,4.64,4.311162,20472.08,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.591355153,3.90261,4.331585,21457.8,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.726727209,5.33,4.339511,21853,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
7/7/2022,0.944482672,8.8,4.342572,22007.57,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.982271233,9.6,4.344503,22105.64,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.79518459,6.24,4.437749,27399.9,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.903089987,8,4.470991,29579.48,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
########,0.915927212,8.24,4.533529,34160.84,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
9/2/2022,0.857332496,7.2,4.552893,35718.48,0,1,94568,DUBLIN,CA,4.439900853,27536,6.613241849,4104326,4104.326
4/9/2022,0.389166084,2.45,4.017576,10413,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
7/30/2021,1.036628895,10.88,4.229291,16954.73,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,0.903089987,8,4.331225,21440,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,0.92992956,8.51,4.39306,24720.64,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
4/13/2021,0.893761762,7.83,4.420809,26351.72,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
6/10/2021,0.936513742,8.64,4.54643,35190.91,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
1/20/2021,0.878521796,7.56,4.55926,36246,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,1.0923697,12.37,4.637475,43398.5,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,1.104487111,12.72,4.63956,43607.39,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
1/21/2021,1.112605002,12.96,4.676121,47437.39,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,1.104487111,12.72,4.683041,48199.28,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,0.806179974,6.4,4.723259,52876,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
7/1/2022,1.163459552,14.57,4.730685,53788,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,1.000434077,10.01,4.793462,62153,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
1/19/2021,0.915236113,8.226898,4.876247,75205,0,1,94549,LAFAYETTE,CA,4.439837761,27532,6.610331763,4076916,4076.916
########,0.739572344,5.49,3.674402,4725,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.681241237,4.8,4.02341,10553.83,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.568201724,3.7,4.068928,11720,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.51851394,3.3,4.196729,15730,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
4/29/2022,0.652246341,4.49,4.336661,21710.08,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
8/8/2022,0.878521796,7.56,4.392363,24681,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
12/1/2022,0.702430536,5.04,4.408408,25609.89,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.902002891,7.98,4.413886,25935,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.859592417,7.237564,4.414976,26000.13,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.894758994,7.848,4.481342,30293,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
10/4/2021,0.812089287,6.487678,4.482952,30405.46,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
4/12/2021,0.936513742,8.64,4.534337,34224.47,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
7/28/2022,0.926386697,8.44086,4.548242,35338,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.832508913,6.8,4.583119,38293,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,1.087781418,12.24,4.614047,41119.46,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.873901772,7.480003,4.616415,41344.23,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
3/4/2021,1.26599637,18.45,4.870222,74169,0,1,95120,SAN JOSE,CA,4.43977466,27528,6.603664132,4014802,4014.802
########,0.322219295,2.1,3.881613,7614,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
7/21/2021,0.682145076,4.81,4.135133,13650,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.516535374,3.285,4.188633,15439.5,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.602059991,4,4.190892,15520,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
12/6/2021,0.959994838,9.12,4.211628,16279,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
6/22/2021,0.702944836,5.045972,4.278369,18983.16,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.707570176,5.1,4.278754,19000,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
6/30/2022,0.40654018,2.55,4.373635,23639.34,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.880813592,7.6,4.429817,26904,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
7/18/2022,1.075546961,11.9,4.43684,27342.62,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.702430536,5.04,4.468908,29437.98,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.77815125,6,4.527095,33658.54,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,1.088136089,12.25,4.63769,43420,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,1.049218023,11.2,4.651397,44812.32,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
9/1/2022,1.053781968,11.31832,4.856384,71843,0,1,95035,MILPITAS,CA,4.43966421,27521,6.593667348,3923443,3923.443
########,0.269512944,1.86,3.39794,2500,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
7/13/2022,0.531478917,3.4,3.893207,7820,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
11/8/2021,0.597695186,3.96,4.135705,13668,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.51054501,3.24,4.168792,14750,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
8/3/2021,0.911690159,8.16,4.228426,16921,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.681241237,4.8,4.274158,18800,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
6/2/2021,0.783903579,6.08,4.287802,19400,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
5/7/2021,0.832508913,6.8,4.302136,20051,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.73239376,5.4,4.31597,20700,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
6/13/2022,0.799340549,6.3,4.346549,22210,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
7/22/2022,0.742332282,5.525,4.39599,24888,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
7/30/2021,0.799340549,6.3,4.427729,26775,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
6/29/2022,0.857332496,7.2,4.448351,28077,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,1.080806804,12.045,4.476411,29951,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.748188027,5.6,4.509122,32294,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
1/20/2022,0.924279286,8.4,4.515344,32760,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
7/13/2021,1.073351702,11.84,4.567509,36941,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
10/7/2021,0.982271233,9.6,4.572837,37397,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.86923172,7.4,4.574494,37540,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
4/29/2022,0.811575006,6.48,4.579475,37973,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,1.003460532,10.08,4.714749,51850,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
########,0.880813592,7.6,4.753935,56746,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
10/3/2022,0.814580516,6.525,4.76937,58799,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
7/12/2022,1.237543738,17.28,4.90309,80000,0,1,92024,ENCINITAS,CA,4.439506377,27511,6.582265456,3821778,3821.778
3/2/2021,0.903089987,8,4.437751,27400,0,1,92651,LAGUNA BEACH,CA,4.439427439,27506,6.575330007,3761231,3761.231
########,1.033423755,10.8,4.544984,35073.91,0,1,92651,LAGUNA BEACH,CA,4.439427439,27506,6.575330007,3761231,3761.231
########,1.120573931,13.2,4.855665,71724,0,1,92651,SOUTH LAGUNA,CA,4.439427439,27506,6.575330007,3761231,3761.231
########,0.610660163,4.08,3.928396,8480,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
11/6/2021,0.511059291,3.243839,4.047154,11146.9,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
6/18/2021,0.610660163,4.08,4.244129,17544,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
4/11/2022,0.811575006,6.48,4.287578,19390,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
7/28/2021,0.709269961,5.12,4.408695,25626.81,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
8/7/2022,0.579783597,3.8,4.4956,31304,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
########,0.994756945,9.88,4.549003,35400,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
3/7/2022,0.944482672,8.8,4.556303,36000,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
########,1.062581984,11.55,4.624875,42157.5,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
########,0.894316063,7.84,4.662756,45999.76,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
6/27/2022,0.858537198,7.22,4.715075,51889,0,1,94070,SAN CARLOS,CA,4.439411649,27505,6.574703845,3755812,3755.812
4/2/2022,0.181843588,1.52,3.763877,5806,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
7/1/2021,0.610660163,4.08,3.928041,8473.07,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
########,0.556302501,3.6,3.962843,9180,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
2/2/2021,0.549003262,3.54,4.016992,10399,2.997823,995,94536,Fremont,CA,4.439332694,27500,6.569919303,3714662,3714.662
10/3/2022,0.681241237,4.8,4.082857,12102,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
7/20/2021,0.911690159,8.16,4.230985,17021,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
12/6/2022,0.857332496,7.2,4.295875,19764,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
11/2/2022,0.73239376,5.4,4.31597,20700,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
########,0.652246341,4.49,4.321502,20965.35,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
########,0.982271233,9.6,4.418451,26209.01,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
11/3/2022,0.621176282,4.18,4.452785,28365.16,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
3/1/2022,1.009450896,10.22,4.536167,34369,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
6/16/2022,0.858837851,7.225,4.556382,36006.56,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
12/7/2021,0.85784677,7.208531,4.690199,49000.32,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
10/7/2022,1.026328939,10.625,4.788293,61417.68,0,1,94536,FREMONT,CA,4.439332694,27500,6.569919303,3714662,3714.662
########,0.748188027,5.6,4.333911,21573,3,1000,20878,-1,MD,4.439301108,27498,6.567163342,3691164,3691.164
########,0.753583059,5.67,4.457034,28644,3,1000,20878,-1,MD,4.439301108,27498,6.567163342,3691164,3691.164
########,0.880813592,7.6,4.64554,44212,3,1000,20878,-1,MD,4.439301108,27498,6.567163342,3691164,3691.164
########,0.485721426,3.06,4.065505,11628,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.485721426,3.06,4.065505,11628,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.4474238,2.801714,4.096911,12500.04,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
1/11/2021,0.722633923,5.28,4.172895,14890,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.610660163,4.08,4.211633,16279.2,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.823474229,6.66,4.219663,16583,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.753583059,5.67,4.406523,25499,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
7/19/2022,0.903089987,8,4.431364,27000,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.858537198,7.22,4.446483,27956.51,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
6/8/2021,0.911956189,8.165,4.577518,37802.32,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
########,0.982271233,9.6,4.914059,82046.25,0,1,94403,SAN MATEO,CA,4.439269519,27496,6.566120347,3682310,3682.31
1/29/2021,0.946452265,8.84,4.513033,32586.14,0,1,11746,Huntington Station,NY,4.439222132,27493,6.562759391,3653923,3653.923
7/12/2021,0.51054501,3.24,3.954243,9000,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.376576957,2.38,3.956361,9044,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
4/6/2021,0.376576957,2.38,3.97755,9496.2,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.434568904,2.72,4.014353,10336,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.434568904,2.72,4.014353,10336,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
9/7/2021,0.570092301,3.716142,4.079181,12000,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.485721426,3.06,4.086694,12209.4,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
10/4/2021,0.485721426,3.06,4.086694,12209.4,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
6/29/2022,0.531478917,3.4,4.111263,12920,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.534026106,3.42,4.136086,13680,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
########,0.52307969,3.334876,4.144658,13952.7,0,1,95762,EL DORADO HILLS,CA,4.439158941,27489,6.558879375,3621424,3621.424
