parcel,sprice,abstrprd,livearea,finbsmnt,basement,yrbuilt,totunits,stories,nocars,numbdrm,numbaths,deduct,netprice,tasp,smonth,syear,condition_AVG,condition_Excel,condition_Fair,condition_Good,condition_VGood,quality_A,quality_B,quality_C,quality_D,quality_X,gartype_Att,gartype_Att/Det,gartype_CP,gartype_Det,gartype_None,gartype_att/CP,gartype_det/CP,arcstyle_BI-LEVEL,arcstyle_CONVERSIONS,arcstyle_END UNIT,arcstyle_MIDDLE UNIT,arcstyle_ONE AND HALF-STORY,arcstyle_ONE-STORY,arcstyle_SPLIT LEVEL,arcstyle_THREE-STORY,arcstyle_TRI-LEVEL,arcstyle_TRI-LEVEL WITH BASEMENT,arcstyle_TWO AND HALF-STORY,arcstyle_TWO-STORY,qualified_Q,qualified_U,status_I,status_V,before1980
06341-46-072-000,355000,1114,1556,1089,1275,1987,1,1,2,2,3,0,355000,368447,10,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06341-46-099-000,340000,1114,1556,1089,1275,1988,1,1,2,2,3,0,340000,349015,4,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06341-46-110-000,300000,1114,2100,868,917,1985,1,2,2,3,4,0,300000,302841,1,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06342-01-074-000,275000,1114,1471,737,776,1984,1,2,2,2,3,0,275000,285416,10,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06342-01-078-000,279000,1114,1655,0,776,1984,1,2,2,2,3,5624,273376,274929,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06342-01-088-000,260000,1114,2066,835,928,1984,1,2,2,3,4,0,260000,260000,3,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
06342-01-090-000,181000,1114,1655,737,776,1985,1,2,2,2,4,0,181000,181000,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
06342-01-103-000,315000,1114,1471,620,776,1985,1,2,2,2,3,0,315000,320966,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06342-03-002-000,308000,1112,1908,0,648,1972,1,1,2,3,3,2294,305706,305706,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06342-05-001-000,266000,1112,1300,0,430,1972,1,1,2,3,2,2500,263500,263500,6,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06342-05-001-000,205000,1112,1300,0,430,1972,1,1,2,3,2,0,205000,205000,3,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
06342-05-005-000,249000,1112,1547,1122,1247,1973,1,1,2,3,3,0,249000,249000,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06342-05-005-000,166000,1112,1547,1122,1247,1973,1,1,2,3,3,0,166000,166000,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06342-05-010-000,208500,1112,1337,244,430,1972,1,1,2,3,2,0,208500,208500,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06342-07-011-000,306800,1112,1904,683,759,1972,1,2,2,4,3,5500,301300,301300,10,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
06342-07-016-000,268900,1112,2210,0,0,1971,1,1,2,4,3,4000,264900,264900,5,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06342-08-020-000,220000,1112,1868,0,0,1971,1,1,3,4,2,5000,215000,215000,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06342-08-024-000,225000,1112,1936,200,708,1969,1,1,2,3,3,0,225000,225000,11,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06342-10-020-000,294500,1112,1972,528,659,1972,1,1,2,3,4,0,294500,294500,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06342-12-002-000,242000,1112,1547,0,1297,1971,1,1,2,3,2,0,242000,242000,10,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06342-14-003-000,249900,1112,1265,0,1015,1972,1,1,2,3,2,5400,244500,244500,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06342-16-004-000,258200,1112,2225,0,525,1968,1,2,2,4,3,4600,253600,253600,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
06343-00-029-029,54000,1130,980,0,0,1969,1,1,0,2,2,0,54000,54000,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-039-039,60000,1130,1247,0,0,1969,1,1,0,3,2,0,60000,60000,8,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-045-045,46000,1130,1004,0,0,1969,1,1,0,2,2,0,46000,46000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
06343-00-051-051,37500,1130,701,0,0,1969,1,1,0,1,1,0,37500,37500,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-110-110,63000,1130,1004,0,0,1969,1,1,0,2,2,0,63000,63000,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-115-115,43000,1130,1004,0,0,1969,1,1,0,2,2,0,43000,43000,8,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
06343-00-131-131,52000,1130,1223,0,0,1969,1,1,0,3,2,0,52000,52000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
06343-00-139-139,60000,1130,1004,0,0,1969,1,1,0,2,2,0,60000,60000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-170-170,49000,1130,1004,0,0,1969,1,1,0,2,2,0,49000,49000,8,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-174-174,52000,1130,1004,0,0,1969,1,1,0,2,2,1000,51000,51000,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-00-184-184,17000,1130,980,0,0,1969,1,1,0,2,2,0,17000,17000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
06343-01-001-000,255000,1112,1994,0,0,1962,1,1,2,4,3,2000,253000,253000,12,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
06343-01-012-000,315000,1112,1503,1297,1462,1962,1,1,3,3,3,0,315000,315000,7,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06343-01-012-000,200000,1112,1503,1297,1462,1962,1,1,3,3,3,0,200000,200000,3,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06343-02-004-000,255000,1112,2763,0,0,1967,1,1,2,3,3,6341,248659,248659,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-04-010-000,289000,1112,1506,1229,1465,1963,1,1,3,3,3,3500,285500,285500,2,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06343-05-003-000,249500,1112,1214,1100,1214,1963,1,1,2,3,3,1000,248500,248500,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06343-07-012-000,300000,1112,1517,1465,1465,1962,1,1,2,3,3,5000,295000,295000,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06343-07-012-000,200000,1112,1517,1465,1465,1962,1,1,2,3,3,0,200000,200000,4,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06343-11-001-000,215000,1112,2113,0,0,1962,1,1,2,3,3,4356,210644,210644,5,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
06343-11-018-000,280000,1112,2012,638,835,1967,1,2,2,4,4,4500,275500,275500,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
06343-12-003-000,305000,1112,2226,0,0,1966,1,1,3,4,3,4170,300830,300830,4,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06343-12-003-000,212000,1112,2226,0,0,1966,1,1,3,4,3,0,212000,212000,7,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
06343-13-003-000,325000,1112,1966,1330,1565,1964,1,1,2,3,4,1000,324000,324000,7,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06343-15-005-000,148450,1112,1744,1400,1456,1962,1,1,3,3,3,0,148450,148450,9,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06343-15-006-000,205000,1112,2248,846,846,1964,1,1,2,3,4,2500,202500,202500,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
06343-15-013-000,320800,1112,1744,1245,1456,1964,1,1,2,3,3,7736,313064,313064,9,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-01-013-000,269900,1112,1262,761,1015,1971,1,1,2,3,3,4000,265900,265900,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-02-018-000,329000,1112,2521,450,924,1969,1,2,2,4,3,4000,325000,325000,7,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
06344-06-003-000,263000,1112,1547,1200,1297,1972,1,1,2,3,3,5000,258000,258000,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-06-010-000,224000,1112,1771,0,0,1972,1,1,2,2,3,5000,219000,219000,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06344-09-014-000,200000,1112,1780,0,0,1972,1,1,2,4,3,4500,195500,195500,7,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
06344-09-019-000,250000,1112,1262,915,1015,1972,1,1,2,3,3,1035,248965,248965,4,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-10-005-000,289777,1112,1908,648,648,1969,1,1,2,3,3,700,289077,289077,1,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06344-10-008-000,275000,1112,1832,116,578,1970,1,1,2,3,3,5624,269376,269376,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
06344-11-001-000,214000,1112,1972,0,659,1969,1,1,2,3,3,0,214000,214000,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
06344-12-005-000,189000,1112,1300,215,430,1971,1,1,2,3,2,5670,183330,183330,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
06344-15-005-000,268500,1112,1368,1270,1333,1963,1,1,2,3,3,0,268500,268500,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-15-006-000,310750,1112,1449,990,1414,1963,1,1,2,3,3,0,310750,310750,5,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-16-002-000,312500,1112,1449,1345,1414,1963,1,1,2,3,3,5500,307000,307000,11,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-16-002-000,195000,1112,1449,1345,1414,1963,1,1,2,3,3,0,195000,195000,8,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-16-011-000,240500,1112,1449,1270,1414,1963,1,1,2,3,3,0,240500,240500,5,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-17-003-000,315000,1112,1449,1414,1414,1963,1,1,2,3,3,0,315000,315000,6,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-17-003-000,155000,1112,1449,1414,1414,1963,1,1,2,3,3,0,155000,155000,3,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-17-004-000,302900,1112,1506,1245,1465,1963,1,1,3,3,3,400,302500,302500,2,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-17-011-000,201323,1112,1534,873,1157,1963,1,1,3,3,3,0,201323,201323,1,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-17-012-000,292500,1112,2335,1225,1465,1963,1,1,3,3,4,0,292500,292500,4,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-18-009-000,275000,1112,1489,1231,1449,1963,1,1,3,3,3,3500,271500,271500,9,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-20-003-000,266000,1112,1642,950,1001,1963,1,1,2,3,3,5000,261000,261000,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-22-002-000,184000,1112,1170,1053,1170,1963,1,1,2,3,2,0,184000,184000,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-22-008-000,244900,1112,1264,1050,1170,1963,1,1,2,3,2,2425,242475,242475,4,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-22-009-000,302000,1112,1500,1240,1460,1963,1,1,2,3,3,800,301200,301200,11,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
06344-22-009-000,185500,1112,1500,1240,1460,1963,1,1,2,3,3,0,185500,185500,6,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06344-23-003-000,228000,1112,1489,1044,1449,1963,1,1,3,3,3,0,228000,228000,7,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
06346-01-101-000,177000,1114,1320,0,638,1980,1,2,2,3,2,0,177000,181358,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-01-105-000,205000,1114,1298,574,638,1980,1,2,2,3,3,0,205000,210824,3,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-01-131-000,173900,1114,1320,0,638,1980,1,2,2,3,2,3566,170334,172270,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-01-146-000,230000,1114,1284,950,1044,1980,1,1,2,2,3,2500,227500,233963,3,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-01-151-000,195000,1114,1299,0,1044,1980,1,1,2,2,2,0,195000,197216,12,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-01-159-000,183000,1114,1298,510,638,1979,1,2,2,3,3,3500,179500,180180,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
06346-01-180-000,229900,1114,1364,574,638,1979,1,2,2,2,4,6300,223600,226141,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
06346-02-083-000,160800,1114,1299,1044,1044,1981,1,1,2,2,3,0,160800,160800,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
06346-02-095-000,271000,1114,1299,940,1044,1981,1,1,2,2,3,0,271000,271000,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-02-095-000,190000,1114,1299,940,1044,1981,1,1,2,2,3,0,190000,190000,2,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
06346-02-106-000,165000,1114,1364,0,638,1981,1,2,2,3,3,0,165000,165000,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
06346-02-107-000,236000,1114,1299,992,1044,1981,1,1,2,2,3,0,236000,242257,4,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-02-118-000,225000,1114,1364,319,638,1981,1,2,2,3,3,2000,223000,228068,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-02-125-000,209000,1114,1299,626,1044,1981,1,1,2,2,3,3007,205993,208334,12,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-03-074-000,183000,1114,1320,510,638,1981,1,2,2,3,3,0,183000,184040,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-03-075-000,171700,1114,1364,0,638,1981,1,2,2,2,3,0,171700,175602,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-03-095-000,207000,1114,1284,783,1044,1979,1,1,2,2,4,0,207000,207000,7,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06346-03-104-000,195000,1114,1364,319,638,1979,1,2,2,3,3,0,195000,199062,7,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
06346-03-107-000,213000,1114,1299,0,1044,1979,1,1,2,2,2,0,213000,216227,10,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
06346-04-061-000,220000,1114,1284,783,1044,1981,1,1,2,2,2,0,220000,225000,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-04-088-000,200000,1114,1364,510,638,1980,1,2,2,2,3,0,200000,200758,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-04-095-000,250000,1114,1284,980,1044,1980,1,1,2,2,3,0,250000,251420,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
06346-04-109-000,215000,1114,1298,606,638,1980,1,2,2,3,3,0,215000,215407,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
07032-01-052-000,381821,1112,2357,0,1022,2010,1,2,2,3,3,7636,374185,374185,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-053-000,340900,1112,2769,0,1213,2010,1,2,2,4,3,14014,326886,326886,3,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-054-000,346300,1112,2489,0,1325,2010,1,2,2,4,3,6926,339374,339374,3,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-055-000,344500,1112,2354,724,1022,2011,1,2,2,3,4,16900,327600,334500,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-056-000,402000,1112,2357,724,1022,2011,1,2,3,3,4,8040,393960,393960,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-057-000,336800,1112,2769,0,1213,2011,1,2,2,4,3,6736,330064,330064,12,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-058-000,370100,1112,2489,1190,1325,2011,1,2,2,4,4,7402,362698,362698,11,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-059-000,282800,1112,2023,0,959,2011,1,2,2,3,3,8486,274314,274314,8,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-060-000,383900,1112,2769,1050,1213,2011,1,2,3,4,4,0,383900,383900,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-061-000,409900,1112,2512,1190,1325,2011,1,2,2,4,4,8198,401702,401702,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-062-000,310000,1112,2354,0,1022,2011,1,2,2,3,3,6200,303800,303800,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-063-000,389800,1112,2769,0,1213,2011,1,2,2,4,3,7796,382004,382004,12,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-064-000,371600,1112,2356,0,1192,2011,1,2,3,4,3,7432,364168,364168,6,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-065-000,324100,1112,2357,0,1022,2011,1,2,3,3,3,9061,315039,315039,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-01-066-000,310000,1112,2231,911,959,2011,1,2,3,3,4,6200,303800,303800,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
07032-02-025-000,254900,1114,1612,0,384,2006,1,2,2,3,3,0,254900,258762,10,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
